id,contract,lang,title,text,topics,subtopics,void
1686,37,de,§ 16 Schlussbestimmungen,"(6) Wir sind weder bereit noch verpflichtet, an Streitbeilegungsverfahren vor Verbraucherschlichtungsstellen teilzunehmen.",arbitration,,0.0
1687,38,de,1 Geltungsbereich,"1.1. Diese Allgemeinen Geschäftsbedingungen (nachfolgend „AGB“) der <<NAME>> (nachfolgend „Verkäufer“), gelten für alle Verträge über die Lieferung von Waren, die ein Verbraucher oder Unternehmer (nachfolgend „Kunde“) mit dem Verkäufer hinsichtlich der vom Verkäufer auf der Internet-Handelsplattform example.com (nachfolgend „example.com“) dargestellten Waren abschließt. Hiermit wird der Einbeziehung von eigenen Bedingungen des Kunden widersprochen, es sei denn, es ist etwas anderes vereinbart.",applicability,,0.0
1688,38,de,1 Geltungsbereich,"1.2. Für Verträge über die Lieferung von Gutscheinen gelten diese AGB entsprechend, sofern insoweit nicht ausdrücklich etwas Abweichendes geregelt ist.",applicability,,0.0
1689,38,de,1 Geltungsbereich,"1.3. Verbraucher im Sinne dieser AGB ist jede natürliche Person, die ein Rechtsgeschäft zu Zwecken abschließt, die überwiegend weder ihrer gewerblichen noch ihrer selbständigen beruflichen Tätigkeit zugerechnet werden können.",applicability,,0.0
1690,38,de,1 Geltungsbereich,"1.4. Unternehmer im Sinne dieser AGB ist eine natürliche oder juristische Person oder eine rechtsfähige Personengesellschaft, die bei Abschluss eines Rechtsgeschäfts in Ausübung ihrer gewerblichen oder selbständigen beruflichen Tätigkeit handelt.",applicability,,0.0
1691,38,de,1 Geltungsbereich,"1.5. Der Verkäufer stellt seine Website auch Partner-Unternehmen (nachfolgend „Partner“) zur Verfügung, die ihrerseits Waren über example.com zum Verkauf anbieten können. Wird eine Ware über example.com nicht vom Verkäufer sondern von einem Partner zum Verkauf angeboten, so wird der Kunde auf der jeweiligen Artikelseite sowie im elektronischen Bestellprozess über die Identität des Partners informiert. In diesem Fall kommt der Kaufvertrag nicht zwischen Verkäufer und Kunde sondern zwischen Partner und Kunde zustande. Für den Kaufvertrag gelten in diesem Fall die entsprechenden gesetzlichen Bestimmungen sowie ggf. hiervon abweichende Vertragsbedingungen des jeweiligen Partners. Der Verkäufer tritt für solche Verträge lediglich als Vermittler auf und haftet nicht für Leistungsstörungen aus dem zwischen Partner und Kunde geschlossenen Vertrag.",applicability,,0.0
1692,38,de,2 Vertragsschluss,"2.1 Die bei example.com beschriebenen Produkte stellen keine verbindlichen Angebote seitens des Verkäufers dar, sondern dienen zur Abgabe eines verbindlichen Angebots durch den Kunden.",conclusionOfContract,,0.0
1693,38,de,2 Vertragsschluss,"2.2 Der Kunde kann das Angebot über den Bestellprozess auf example.com abgeben. Dabei gibt der Kunde, nachdem er die ausgewählten Waren in den virtuellen Warenkorb gelegt und den elektronischen Bestellprozess durchlaufen hat, durch Klicken des den Bestellvorgang abschließenden Buttons ein rechtlich verbindliches Vertragsangebot in Bezug auf die im Warenkorb enthaltenen Waren ab.",conclusionOfContract,,0.0
1694,38,de,2 Vertragsschluss,"2.3 Der Verkäufer kann das Angebot des Kunden innerhalb von fünf Tagen annehmen, indem die Ware versendet wird.",conclusionOfContract,,0.0
1695,38,de,2 Vertragsschluss,"2.4 Die Frist zur Annahme des Angebots beginnt am Tag nach der Absendung des Angebots durch den Kunden zu laufen und endet mit dem Ablauf des fünften Tages, welcher auf die Absendung des Angebots folgt. Nimmt der Verkäufer das Angebot des Kunden innerhalb vorgenannter Frist nicht an, so gilt dies als Ablehnung des Angebots mit der Folge, dass der Kunde nicht mehr an seine Willenserklärung gebunden ist.",conclusionOfContract,,0.0
1696,38,de,2 Vertragsschluss,2.5 Bei der Abgabe eines Angebots über das Online-Bestellformular wird der Vertragstext vom Verkäufer gespeichert und dem Kunden nach Absendung seiner Bestellung nebst den vorliegenden AGB in Textform (E-Mail) zugeschickt. Eine weitere Zugänglichmachung des Vertragstextes durch den Verkäufer findet nicht statt.,textStorage,,0.0
1697,38,de,2 Vertragsschluss,"2.6 Vor verbindlicher Abgabe der Bestellung über das Online-Bestellformular kann der Kunde mögliche Eingabefehler durch aufmerksames Lesen der auf dem Bildschirm dargestellten Informationen erkennen. Ein wirksames technisches Mittel zur besseren Erkennung von Eingabefehlern kann dabei die Vergrößerungsfunktion des Browsers sein, mit deren Hilfe die Darstellung auf dem Bildschirm vergrößert wird. Seine Eingaben kann der Kunde im Rahmen des elektronischen Bestellprozesses so lange über die üblichen Tastatur- und Mausfunktionen korrigieren, bis er den den Bestellvorgang abschließenden Button anklickt.",conclusionOfContract,,0.0
1698,38,de,2 Vertragsschluss,2.7 Für den Vertragsschluss steht ausschließlich die deutsche Sprache zur Verfügung.,contractLanguage,,0.0
1699,38,de,2 Vertragsschluss,"2.8 Die Bestellabwicklung und Kontaktaufnahme finden in der Regel per E-Mail und automatisierter Bestellabwicklung statt. Der Kunde hat sicherzustellen, dass die von ihm zur Bestellabwicklung angegebene E-Mail-Adresse zutreffend ist, so dass unter dieser Adresse die vom Verkäufer versandten E-Mails empfangen werden können. Insbesondere hat der Kunde bei dem Einsatz von Spam-Filtern sicherzustellen, dass alle vom Verkäufer oder von diesem mit der Bestellabwicklung beauftragten Dritten versandten E-Mails zugestellt werden können.",conclusionOfContract,,0.0
1700,38,de,3 Widerrufsrecht,Verbrauchern steht grundsätzlich ein Widerrufsrecht zu. Nähere Informationen zum Widerrufsrecht ergeben sich aus der Widerrufsbelehrung des Verkäufers.,withdrawal,,0.0
1701,38,de,4 Preise und Zahlungsbedingungen,"4.1 Sofern nicht anders gekennzeichnet, handelt es sich bei den vom Verkäufer angegebenen Preisen um Gesamtpreise, die die gesetzliche Umsatzsteuer enthalten.",prices,,0.0
1702,38,de,4 Preise und Zahlungsbedingungen,4.2 Gegebenenfalls zusätzlich anfallende Liefer- und Versandkosten sowie die Zahlungsmöglichkeiten werden dem Kunden auf der jeweiligen Angebotsseite des Verkäufers bei example.com mitgeteilt.,prices,delivery:costs,0.0
1703,38,de,4 Preise und Zahlungsbedingungen,"4.3 Bei Zahlung mittels einer von PayPal angebotenen Zahlungsart erfolgt die Zahlungsabwicklung über den Zahlungsdienstleister PayPal (Europe) S.à r.l. et <<STADT>>, <<STADT>>, 22-24 Boulevard <<STADT>>, L-2449 <<STADT>> (im Folgenden: ""PayPal""), unter Geltung der PayPal-Nutzungsbedingungen, einsehbar unter oder - falls der Kunde nicht über ein PayPal-Konto verfügt – unter Geltung der Bedingungen für Zahlungen ohne PayPal-Konto.",payment,payment:methods,0.0
1704,38,de,4 Preise und Zahlungsbedingungen,"4.4 Bei Auswahl der Zahlungsart Rechnungskauf via Heidelpay wird der Kaufpreis fällig, nachdem die Ware geliefert und in Rechnung gestellt wurde. In diesem Fall ist der Kaufpreis innerhalb von 14 (vierzehn) Tagen ab Erhalt der Rechnung ohne Abzug an die <<NAME>>, <<STRASSE>>, 000000 <<STADT>> (nachfolgend „Heidelpay“) zu zahlen. Die Zahlungsart Rechnungskauf setzt eine erfolgreiche Bonitätsprüfung durch die Heidelpay voraus. Wenn dem Kunden nach Prüfung der Bonität die Zahlungsart Rechnungskauf gestattet wird, erfolgt die Abwicklung der Zahlung in Zusammenarbeit mit der Heidelpay, an die der Verkäufer seine Zahlungsforderung abtritt. Der Kunde kann in diesem Fall nur an die Heidelpay mit schuldbefreiender Wirkung leisten. Der Verkäufer bleibt auch bei Auswahl der Zahlungsart Rechnungskauf über Heidelpay zuständig für allgemeine Kundenanfragen z.B. zur Ware, Lieferzeit, Versendung, Retouren, Reklamationen, Widerrufserklärungen und -zusendungen oder Gutschriften.

Die Zahlungsart Rechnungskauf via Heidelpay ist ausgeschlossen,

wenn der Bestellwert den Betrag von 5,00 Euro unterschreitet (Der Mindestbestellwert von 5,00 Euro gilt jedoch nicht für den Fall, dass die Bestellung über ein digitales Medium, z. B. Verkäufer-iPad oder iPad Mini mit spezieller <<NAME>> Verkäufer-App, Touch-Monitore („Regalverlängerung & Kiosk“) oder Touch-Spiegel („Magic Mirror“), in einer stationären <<NAME>>-Filiale durchgeführt wird.),
wenn die vom Kunden angegebene Lieferadresse nicht mit der Rechnungsadresse identisch ist, insbesondere wenn als Lieferadresse eine Packstation oder ein Postfach angegeben wird, oder
wenn der Kunde das 18. Lebensjahr noch nicht vollendet hat.
Der Verkäufer behält sich zudem vor, die Zahlungsart Rechnungskauf via Heidelpay nur bis zu einem bestimmten Bestellvolumen anzubieten und diese Zahlungsart bei Überschreitung des angegebenen Bestellvolumens abzulehnen. In diesem Fall wird der Verkäufer den Kunden in seinen Zahlungsinformationen bei example.com auf eine entsprechende Zahlungsbeschränkung hinweisen.",payment,payment:methods,0.0
1705,38,de,4 Preise und Zahlungsbedingungen,"4.5 Bei Auswahl der Zahlungsart Lastschrift via <<NAME>> ist der Rechnungsbetrag mit Vertragsschluss fällig. Die Zahlungsart Lastschrift via <<NAME>> setzt eine erfolgreiche Bonitätsprüfung durch die <<NAME>>, <<STRASSE>>, 000000 <<STADT>> (nachfolgend „<<NAME>>“) voraus. Wenn dem Kunden nach Prüfung der Bonität die Zahlung per Lastschrift gestattet wird, erfolgt die Abwicklung der Zahlung in Zusammenarbeit mit <<NAME>>, an die der Verkäufer seine Zahlungsforderung abtritt. <<NAME>> wird in diesem Fall widerruflich ermächtigt, den Rechnungsbetrag von dem angegebenen Konto des Kunden einzuziehen. Im Falle der Abtretung kann nur an <<NAME>> mit schuldbefreiender Wirkung geleistet werden. Der Bankeinzug erfolgt, wenn die bestellte Ware das Lager des Verkäufers verlässt. Der Verkäufer bleibt auch bei Auswahl der Zahlungsart Lastschrift via <<NAME>> zuständig für allgemeine Kundenanfragen z.B. zur Ware, Lieferzeit, Versendung, Retouren, Reklamationen, Widerrufserklärungen und -zusendungen oder Gutschriften.

Die Zahlungsart Lastschrift via <<NAME>> ist ausgeschlossen,

wenn der Bestellwert den Betrag von 25,00 Euro unterschreitet,
wenn die vom Kunden angegebene Lieferadresse nicht mit der Rechnungsadresse identisch ist, insbesondere wenn als Lieferadresse eine Packstation oder ein Postfach angegeben wird, oder
wenn der Kunde das 18. Lebensjahr noch nicht vollendet hat.
Der Verkäufer behält sich zudem vor, die Zahlungsart Lastschrift via <<NAME>> nur bis zu einem bestimmten Bestellvolumen anzubieten und diese Zahlungsart bei Überschreitung des angegebenen Bestellvolumens abzulehnen. In diesem Fall wird der Verkäufer den Kunden in seinen Zahlungsinformationen bei example.com auf eine entsprechende Zahlungsbeschränkung hinweisen.",payment,payment:methods,0.0
1706,38,de,5 Liefer- und Versandbedingungen,"5.1 Die Lieferung von Waren erfolgt auf dem Versandweg an die vom Kunden angegebene Lieferanschrift, sofern nichts anderes vereinbart ist. Bei der Abwicklung der Transaktion ist die in der Bestellabwicklung bei example.com angegebene Lieferanschrift maßgeblich. Abweichend hiervon ist bei Auswahl der Zahlungsart PayPal die vom Kunden zum Zeitpunkt der Bezahlung bei PayPal hinterlegte Lieferanschrift maßgeblich.",delivery,,0.0
1707,38,de,5 Liefer- und Versandbedingungen,"5.2 Sendet das Transportunternehmen die versandte Ware an den Verkäufer zurück, da eine Zustellung beim Kunden nicht möglich war, trägt der Kunde die Kosten für den erfolglosen Versand. Dies gilt nicht, wenn der Kunde sein Widerrufsrecht wirksam ausübt, wenn er den Umstand, der zur Unmöglichkeit der Zustellung geführt hat, nicht zu vertreten hat oder wenn er vorübergehend an der Annahme der angebotenen Leistung verhindert war, es sei denn, dass der Verkäufer ihm die Leistung eine angemessene Zeit vorher angekündigt hatte.",delivery,delivery:costs,0.0
1708,38,de,5 Liefer- und Versandbedingungen,"5.3 Selbstabholung ist ausgeschlossen, sofern sich aus den Versandinformationen des Verkäufers bei example.com nichts anderes ergibt.",delivery,,0.0
1709,38,de,5 Liefer- und Versandbedingungen,5.4 Gutscheine werden dem Kunden per E-Mail oder postalisch überlassen.,delivery,,0.0
1710,38,de,6 Eigentumsvorbehalt,"Tritt der Verkäufer in Vorleistung, behält er sich bis zur vollständigen Bezahlung des geschuldeten Kaufpreises das Eigentum an der gelieferten Ware vor.",retentionOfTitle,,0.0
1711,38,de,7 Mängelhaftung,"7.1 Ist die Kaufsache mangelhaft, gelten die Vorschriften der gesetzlichen Mängelhaftung.",warranty,,0.0
1712,38,de,7 Mängelhaftung,"7.2 Der Kunde wird gebeten, angelieferte Waren mit offensichtlichen Transportschäden bei dem Zusteller zu reklamieren und den Verkäufer hiervon in Kenntnis zu setzen. Kommt der Kunde dem nicht nach, hat dies keinerlei Auswirkungen auf seine gesetzlichen oder vertraglichen Mängelansprüche.",warranty,,0.0
1713,38,de,8 Einlösung von Aktionsgutscheinen,"8.1 Gutscheine, die vom Verkäufer im Rahmen von Werbeaktionen mit einer bestimmten Gültigkeitsdauer unentgeltlich ausgegeben werden und die vom Kunden nicht käuflich erworben werden können (nachfolgend ""Aktionsgutscheine""), können nur auf example.com, im angegebenen Zeitraum, eingelöst werden.",conclusionOfContract,,0.0
1714,38,de,8 Einlösung von Aktionsgutscheinen,"8.2 Einzelne Produkte können von der Gutscheinaktion ausgeschlossen sein, sofern sich eine entsprechende Einschränkung aus dem Inhalt des Aktionsgutscheins ergibt.",conclusionOfContract,,0.0
1715,38,de,8 Einlösung von Aktionsgutscheinen,8.3 Aktionsgutscheine können nur vor Abschluss des Bestellvorgangs eingelöst werden und können nicht kombiniert werden. Eine nachträgliche Verrechnung ist nicht möglich.,conclusionOfContract,,0.0
1716,38,de,8 Einlösung von Aktionsgutscheinen,8.4 Bei einer Bestellung können auch mehrere Aktionsgutscheine eingelöst werden. Aktionsgutscheine können nicht gleichzeitig mit Geschenkgutscheinen eingelöst werden.,conclusionOfContract,,0.0
1717,38,de,8 Einlösung von Aktionsgutscheinen,8.5 Der Warenwert muss mindestens dem Betrag des Aktionsgutscheins entsprechen. Etwaiges Restguthaben wird vom Verkäufer nicht erstattet.,conclusionOfContract,,0.0
1718,38,de,8 Einlösung von Aktionsgutscheinen,"8.6 Reicht der Wert des Aktionsgutscheins zur Deckung der Bestellung nicht aus, kann zur Begleichung des Differenzbetrages eine der übrigen vom Verkäufer angebotenen Zahlungsarten gewählt werden.",conclusionOfContract,,0.0
1719,38,de,8 Einlösung von Aktionsgutscheinen,8.7 Das Guthaben eines Aktionsgutscheins wird weder in Bargeld ausgezahlt noch verzinst.,conclusionOfContract,,0.0
1720,38,de,8 Einlösung von Aktionsgutscheinen,"8.8 Der Aktionsgutschein wird nicht erstattet, wenn der Kunde die mit dem Aktionsgutschein ganz oder teilweise bezahlte Ware im Rahmen seines gesetzlichen Widerrufsrechts zurückgibt.",conclusionOfContract,,0.0
1721,38,de,8 Einlösung von Aktionsgutscheinen,"8.9 Der Aktionsgutschein ist übertragbar. Der Verkäufer kann mit befreiender Wirkung an den jeweiligen Inhaber, der den Aktionsgutschein einlöst, leisten. Dies gilt nicht, wenn der Verkäufer Kenntnis oder grob fahrlässige Unkenntnis von der Nichtberechtigung, der Geschäftsunfähigkeit oder der fehlenden Vertretungsberechtigung des jeweiligen Inhabers hat.",conclusionOfContract,,0.0
1722,38,de,9 Einlösung von Geschenkgutscheinen,"9.1 Gutscheine, die über example.com vom Verkäufer käuflich erworben werden können (nachfolgend ""Geschenkgutscheine""), können nur gegenüber dem Verkäufer bei example.com eingelöst werden, sofern sich aus dem Gutschein nichts anderes ergibt.",conclusionOfContract,,0.0
1723,38,de,9 Einlösung von Geschenkgutscheinen,9.2 Geschenkgutscheine und Restguthaben von Geschenkgutscheinen sind bis zum Ende des dritten Jahres nach dem Jahr des Gutscheinkaufs einlösbar. Restguthaben werden dem Kunden bis zum Ablaufdatum gutgeschrieben.,conclusionOfContract,,0.0
1724,38,de,9 Einlösung von Geschenkgutscheinen,9.3 Geschenkgutscheine können nur vor Abschluss des Bestellvorgangs eingelöst werden. Eine nachträgliche Verrechnung ist nicht möglich.,conclusionOfContract,,0.0
1725,38,de,9 Einlösung von Geschenkgutscheinen,9.4 Pro Bestellung kann immer nur ein Geschenkgutschein eingelöst werden.,conclusionOfContract,,0.0
1726,38,de,9 Einlösung von Geschenkgutscheinen,9.5 Geschenkgutscheine können nur für den Kauf von Waren und nicht für den Kauf von weiteren Geschenkgutscheinen verwendet werden.,conclusionOfContract,,0.0
1727,38,de,9 Einlösung von Geschenkgutscheinen,"9.6 Reicht der Wert des Geschenkgutscheins zur Deckung der Bestellung nicht aus, kann zur Begleichung des Differenzbetrages eine der übrigen vom Verkäufer angebotenen Zahlungsarten gewählt werden.",conclusionOfContract,,0.0
